        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
      54.800  0.3821199E-04 -0.2139002E-05  0.2509700E-04 -0.2798988E-06  0.2377768E-06  0.7299249E-07  0.3849189E-04 -0.2376779E-05  0.2502401E-04  0.2440652E-03 -0.7286842E-04  0.6444517E-04
      54.900  0.3683940E-04 -0.1139426E-04  0.1842255E-04 -0.2796918E-06  0.2369405E-06  0.7203993E-07  0.3711909E-04 -0.1163120E-04  0.1835051E-04  0.2477771E-03 -0.7403154E-04  0.6628022E-04
      55.000  0.3812741E-04 -0.3819206E-05  0.2461501E-04 -0.2794848E-06  0.2361041E-06  0.7108737E-07  0.3840690E-04 -0.4055310E-05  0.2454393E-04  0.2516178E-03 -0.7443708E-04  0.6873461E-04
      55.100  0.3448509E-04 -0.7001436E-05  0.1634133E-04 -0.2792778E-06  0.2352678E-06  0.7013481E-07  0.3476437E-04 -0.7236704E-05  0.1627119E-04  0.2550942E-03 -0.7516075E-04  0.7036173E-04
      55.200  0.3286055E-04 -0.9740859E-05  0.1669306E-04 -0.2790708E-06  0.2344314E-06  0.6918225E-07  0.3313962E-04 -0.9975290E-05  0.1662388E-04  0.2584082E-03 -0.7615827E-04  0.7202412E-04
      55.300  0.2807021E-04 -0.1666342E-06  0.1495859E-04 -0.2788638E-06  0.2335951E-06  0.6822969E-07  0.2834908E-04 -0.4002293E-06  0.1489037E-04  0.2612431E-03 -0.7619830E-04  0.7351316E-04
      55.400  0.2381228E-04 -0.1367012E-04  0.1212715E-04 -0.2786568E-06  0.2327587E-06  0.6727713E-07  0.2409093E-04 -0.1390288E-04  0.1205988E-04  0.2636522E-03 -0.7758859E-04  0.7471914E-04
      55.500  0.2124502E-04 -0.1213594E-04  0.1495528E-04 -0.2784499E-06  0.2319224E-06  0.6632456E-07  0.2152347E-04 -0.1236786E-04  0.1488896E-04  0.2658046E-03 -0.7882537E-04  0.7620804E-04
      55.600  0.1561276E-04 -0.6044157E-05  0.1203202E-04 -0.2782429E-06  0.2310860E-06  0.6537200E-07  0.1589101E-04 -0.6275243E-05  0.1196665E-04  0.2673937E-03 -0.7945290E-04  0.7740471E-04
      55.700  0.1864479E-04 -0.1567974E-04  0.5163802E-05 -0.2780359E-06  0.2302497E-06  0.6441944E-07  0.1892283E-04 -0.1590999E-04  0.5099382E-05  0.2692859E-03 -0.8104390E-04  0.7791464E-04
      55.800  0.9261491E-05 -0.1350383E-04  0.8447051E-05 -0.2778289E-06  0.2294133E-06  0.6346688E-07  0.9539320E-05 -0.1373325E-04  0.8383584E-05  0.2702399E-03 -0.8241722E-04  0.7875300E-04
      55.900  0.1207255E-04 -0.1132042E-04  0.9832721E-06 -0.2776219E-06  0.2285770E-06  0.6251432E-07  0.1235018E-04 -0.1154900E-04  0.9207578E-06  0.2714749E-03 -0.8357212E-04  0.7884508E-04
      56.000  0.1125242E-04 -0.1270518E-04  0.7827023E-05 -0.2774149E-06  0.2277406E-06  0.6156176E-07  0.1152983E-04 -0.1293292E-04  0.7765462E-05  0.2726279E-03 -0.8486541E-04  0.7962162E-04
      56.100  0.2874682E-05 -0.8418969E-05  0.1168758E-04 -0.2772080E-06  0.2269043E-06  0.6060920E-07  0.3151890E-05 -0.8645873E-05  0.1162697E-04  0.2729431E-03 -0.8573000E-04  0.8078432E-04
      56.200  0.4219472E-05 -0.1022087E-04  0.7993704E-05 -0.2770010E-06  0.2260679E-06  0.5965664E-07  0.4496473E-05 -0.1044693E-04  0.7934047E-05  0.2733927E-03 -0.8677469E-04  0.8157773E-04
      56.300  0.2170462E-05 -0.7580275E-05  0.1290434E-04 -0.2767940E-06  0.2252316E-06  0.5870408E-07  0.2447256E-05 -0.7805506E-05  0.1284564E-04  0.2736374E-03 -0.8755524E-04  0.8286229E-04
      56.400  0.3633278E-05 -0.1321343E-04  0.1241629E-04 -0.2765870E-06  0.2243953E-06  0.5775151E-07  0.3909865E-05 -0.1343783E-04  0.1235854E-04  0.2740284E-03 -0.8889903E-04  0.8409814E-04
      56.500  0.3211547E-05 -0.1540733E-04  0.1829535E-04 -0.2763800E-06  0.2235589E-06  0.5679895E-07  0.3487927E-05 -0.1563089E-04  0.1823855E-04  0.2743772E-03 -0.9046212E-04  0.8592200E-04
      56.600  0.6483804E-05 -0.5332708E-05  0.1770835E-04 -0.2761730E-06  0.2227226E-06  0.5584639E-07  0.6759977E-05 -0.5555430E-05  0.1765251E-04  0.2750532E-03 -0.9101766E-04  0.8768725E-04
      56.700  0.4231924E-05 -0.8740724E-05  0.5866521E-05 -0.2759661E-06  0.2218862E-06  0.5489383E-07  0.4507890E-05 -0.8962610E-05  0.5811627E-05  0.2755040E-03 -0.9191392E-04  0.8826841E-04
      56.800  0.3791083E-05 -0.3457336E-05  0.1794988E-04 -0.2757591E-06  0.2210499E-06  0.5394127E-07  0.4066842E-05 -0.3678386E-05  0.1789593E-04  0.2759107E-03 -0.9228176E-04  0.9005801E-04
      56.900  0.5704354E-05  0.1083281E-04  0.1562626E-04 -0.2755521E-06  0.2202135E-06  0.5298871E-07  0.5979906E-05  0.1061260E-04  0.1557327E-04  0.2765087E-03 -0.9122050E-04  0.9161533E-04
      57.000  0.4474427E-05  0.2750094E-05  0.1863451E-04 -0.2753451E-06  0.2193772E-06  0.5203615E-07  0.4749772E-05  0.2530716E-05  0.1858248E-04  0.2769836E-03 -0.9096743E-04  0.9347358E-04
      57.100  0.6527297E-07  0.1399403E-06  0.1712582E-04 -0.2751381E-06  0.2185408E-06  0.5108359E-07  0.3404111E-06 -0.7860049E-07  0.1707474E-04  0.2770177E-03 -0.9097529E-04  0.9518105E-04
      57.200 -0.2794314E-05 -0.4850153E-05  0.1285843E-04 -0.2749311E-06  0.2177045E-06  0.5013103E-07 -0.2519383E-05 -0.5067857E-05  0.1280829E-04  0.2767658E-03 -0.9148207E-04  0.9646188E-04
      57.300 -0.4255264E-05 -0.2306654E-05  0.1478782E-04 -0.2747241E-06  0.2168681E-06  0.4917846E-07 -0.3980540E-05 -0.2523522E-05  0.1473864E-04  0.2763677E-03 -0.9173442E-04  0.9793575E-04
      57.400  0.3887540E-05  0.1555605E-04  0.1433812E-04 -0.2745172E-06  0.2160318E-06  0.4822590E-07  0.4162057E-05  0.1534002E-04  0.1428990E-04  0.2767839E-03 -0.9020042E-04  0.9936474E-04
      57.500 -0.8611363E-05 -0.3500886E-06  0.1530558E-04 -0.2743102E-06  0.2151954E-06  0.4727334E-07 -0.8337053E-05 -0.5652840E-06  0.1525831E-04  0.2759502E-03 -0.9025695E-04  0.1008906E-03
      57.600 -0.4331329E-05 -0.2618795E-05  0.1563366E-04 -0.2741032E-06  0.2143591E-06  0.4632078E-07 -0.4057225E-05 -0.2833154E-05  0.1558734E-04  0.2755445E-03 -0.9054027E-04  0.1024493E-03
      57.700 -0.1084533E-04 -0.3116228E-05  0.1448772E-04 -0.2738962E-06  0.2135227E-06  0.4536822E-07 -0.1057143E-04 -0.3329751E-05  0.1444235E-04  0.2744873E-03 -0.9087324E-04  0.1038935E-03
      57.800 -0.1542597E-04 -0.6833842E-05  0.6898422E-05 -0.2736892E-06  0.2126864E-06  0.4441566E-07 -0.1515228E-04 -0.7046529E-05  0.6854006E-05  0.2729721E-03 -0.9157789E-04  0.1045789E-03
      57.900 -0.1471986E-04  0.1692744E-05  0.6811600E-05 -0.2734822E-06  0.2118500E-06  0.4346310E-07 -0.1444638E-04  0.1480894E-05  0.6768137E-05  0.2715275E-03 -0.9142981E-04  0.1052558E-03
      58.000 -0.1407828E-04  0.9387046E-05  0.1236381E-04 -0.2732753E-06  0.2110137E-06  0.4251054E-07 -0.1380500E-04  0.9176033E-05  0.1232130E-04  0.2701470E-03 -0.9051220E-04  0.1064879E-03
      58.100 -0.1175861E-04  0.1119866E-04  0.8726749E-05 -0.2730683E-06  0.2101773E-06  0.4155798E-07 -0.1148554E-04  0.1098848E-04  0.8685191E-05  0.2689984E-03 -0.8941335E-04  0.1073564E-03
      58.200 -0.2060552E-04  0.4929661E-05  0.9855999E-05 -0.2728613E-06  0.2093410E-06  0.4060541E-07 -0.2033266E-04  0.4720320E-05  0.9815394E-05  0.2669651E-03 -0.8894132E-04  0.1083379E-03
      58.300 -0.1758699E-04  0.6369784E-05  0.8783522E-05 -0.2726543E-06  0.2085046E-06  0.3965285E-07 -0.1731434E-04  0.6161279E-05  0.8743869E-05  0.2652337E-03 -0.8832519E-04  0.1092123E-03
      58.400 -0.6145200E-05  0.1843908E-04  0.1137076E-04 -0.2724473E-06  0.2076683E-06  0.3870029E-07 -0.5872753E-05  0.1823141E-04  0.1133206E-04  0.2646464E-03 -0.8650205E-04  0.1103455E-03
      58.500 -0.1067484E-04  0.1648325E-04  0.1592730E-04 -0.2722403E-06  0.2068319E-06  0.3774773E-07 -0.1040260E-04  0.1627642E-04  0.1588956E-04  0.2636062E-03 -0.8487441E-04  0.1119345E-03
      58.600 -0.7611221E-05  0.1645316E-04  0.9386414E-05 -0.2720333E-06  0.2059956E-06  0.3679517E-07 -0.7339188E-05  0.1624717E-04  0.9349619E-05  0.2628723E-03 -0.8324969E-04  0.1128695E-03
      58.700 -0.5167533E-05  0.2741091E-04  0.1223037E-04 -0.2718264E-06  0.2051593E-06  0.3584261E-07 -0.4895707E-05  0.2720575E-04  0.1219452E-04  0.2623827E-03 -0.8052912E-04  0.1140889E-03
      58.800 -0.1552846E-04  0.1854548E-04  0.1660401E-04 -0.2716194E-06  0.2043229E-06  0.3489005E-07 -0.1525684E-04  0.1834116E-04  0.1656912E-04  0.2608570E-03 -0.7869500E-04  0.1157458E-03
      58.900 -0.1099555E-04  0.1919781E-04  0.1301774E-04 -0.2714124E-06  0.2034866E-06  0.3393749E-07 -0.1072413E-04  0.1899432E-04  0.1298380E-04  0.2597846E-03 -0.7679557E-04  0.1170442E-03
      59.000 -0.3335787E-05  0.2372403E-04  0.1657384E-04 -0.2712054E-06  0.2026502E-06  0.3298493E-07 -0.3064581E-05  0.2352138E-04  0.1654085E-04  0.2594781E-03 -0.7444343E-04  0.1186983E-03
      59.100 -0.1070733E-04  0.1839449E-04  0.1713887E-04 -0.2709984E-06  0.2018139E-06  0.3203236E-07 -0.1043633E-04  0.1819268E-04  0.1710684E-04  0.2584345E-03 -0.7262416E-04  0.1204090E-03
      59.200 -0.8141670E-05  0.1821089E-04  0.9287552E-05 -0.2707914E-06  0.2009775E-06  0.3107980E-07 -0.7870879E-05  0.1800991E-04  0.9256472E-05  0.2576474E-03 -0.7082317E-04  0.1213346E-03
      59.300 -0.1227911E-04  0.2292257E-04  0.1247124E-04 -0.2705845E-06  0.2001412E-06  0.3012724E-07 -0.1200853E-04  0.2272243E-04  0.1244111E-04  0.2564466E-03 -0.6855093E-04  0.1225787E-03
      59.400 -0.2031669E-05  0.1888633E-04  0.9434620E-05 -0.2703775E-06  0.1993048E-06  0.2917468E-07 -0.1761292E-05  0.1868702E-04  0.9405445E-05  0.2562704E-03 -0.6668223E-04  0.1235193E-03
      59.500 -0.1081033E-04  0.1888257E-04  0.1326104E-04 -0.2701705E-06  0.1984685E-06  0.2822212E-07 -0.1054015E-04  0.1868410E-04  0.1323282E-04  0.2552164E-03 -0.6481382E-04  0.1248425E-03
      59.600 -0.7425434E-05  0.2187627E-04  0.1287285E-04 -0.2699635E-06  0.1976321E-06  0.2726956E-07 -0.7155470E-05  0.2167864E-04  0.1284558E-04  0.2545009E-03 -0.6264595E-04  0.1261271E-03
      59.700 -0.5932064E-05  0.1891482E-04  0.1130108E-05 -0.2697565E-06  0.1967958E-06  0.2631700E-07 -0.5662308E-05  0.1871802E-04  0.1103791E-05  0.2539346E-03 -0.6077415E-04  0.1262375E-03
      59.800 -0.2269950E-04  0.1084238E-04  0.3484581E-05 -0.2695495E-06  0.1959594E-06  0.2536444E-07 -0.2242995E-04  0.1064642E-04  0.3459217E-05  0.2516916E-03 -0.5970951E-04  0.1265834E-03
      59.900 -0.6250743E-05  0.2181252E-04  0.1451373E-04 -0.2693425E-06  0.1951231E-06  0.2441188E-07 -0.5981400E-05  0.2161740E-04  0.1448932E-04  0.2510935E-03 -0.5754777E-04  0.1280323E-03
      60.000 -0.7191598E-05  0.2874764E-04  0.1776316E-05 -0.2691356E-06  0.1942867E-06  0.2345931E-07 -0.6922463E-05  0.2855336E-04  0.1752856E-05  0.2504013E-03 -0.5469243E-04  0.1282076E-03
      60.100 -0.1310225E-04  0.2631013E-04  0.6409767E-05 -0.2689286E-06  0.1934504E-06  0.2250675E-07 -0.1283332E-04  0.2611668E-04  0.6387260E-05  0.2491179E-03 -0.5208077E-04  0.1288464E-03
      60.200 -0.7078428E-05  0.2665116E-04  0.7777587E-05 -0.2687216E-06  0.1926140E-06  0.2155419E-07 -0.6809706E-05  0.2645854E-04  0.7756033E-05  0.2484370E-03 -0.4943491E-04  0.1296220E-03
      60.300 -0.1275661E-04  0.3175169E-04  0.8089906E-05 -0.2685146E-06  0.1917777E-06  0.2060163E-07 -0.1248809E-04  0.3155992E-04  0.8069305E-05  0.2471881E-03 -0.4627892E-04  0.1304289E-03
      60.400 -0.1058505E-04  0.2274001E-04  0.7362002E-05 -0.2683076E-06  0.1909413E-06  0.1964907E-07 -0.1031674E-04  0.2254907E-04  0.7342352E-05  0.2461565E-03 -0.4402401E-04  0.1311631E-03
      60.500 -0.8804787E-05  0.2409016E-04  0.5884308E-05 -0.2681006E-06  0.1901050E-06  0.1869651E-07 -0.8536686E-05  0.2390005E-04  0.5865611E-05  0.2453028E-03 -0.4163401E-04  0.1317497E-03
      60.600 -0.1336077E-04  0.2772311E-04  0.5913376E-05 -0.2678937E-06  0.1892686E-06  0.1774395E-07 -0.1309288E-04  0.2753384E-04  0.5895632E-05  0.2439935E-03 -0.3888062E-04  0.1323392E-03
      60.700 -0.1540076E-04  0.2550203E-04  0.9524876E-06 -0.2676867E-06  0.1884323E-06  0.1679139E-07 -0.1513308E-04  0.2531360E-04  0.9356962E-06  0.2424802E-03 -0.3634926E-04  0.1324328E-03
      60.800 -0.1670763E-04  0.2701506E-04 -0.4058488E-05 -0.2674797E-06  0.1875960E-06  0.1583883E-07 -0.1644015E-04  0.2682746E-04 -0.4074327E-05  0.2408362E-03 -0.3366652E-04  0.1320254E-03
      60.900 -0.2070691E-04  0.2863008E-04  0.2371877E-05 -0.2672727E-06  0.1867596E-06  0.1488626E-07 -0.2043964E-04  0.2844332E-04  0.2356991E-05  0.2387922E-03 -0.3082218E-04  0.1322611E-03
      61.000 -0.2559323E-04  0.2360365E-04  0.2297233E-06 -0.2670657E-06  0.1859233E-06  0.1393370E-07 -0.2532616E-04  0.2341773E-04  0.2157896E-06  0.2362596E-03 -0.2848041E-04  0.1322827E-03
      61.100 -0.2783831E-04  0.1761613E-04 -0.3449340E-05 -0.2668587E-06  0.1850869E-06  0.1298114E-07 -0.2757146E-04  0.1743105E-04 -0.3462321E-05  0.2335025E-03 -0.2673731E-04  0.1319364E-03
      61.200 -0.3142315E-04  0.1254903E-04 -0.2998274E-05 -0.2666518E-06  0.1842506E-06  0.1202858E-07 -0.3115649E-04  0.1236478E-04 -0.3010303E-05  0.2303868E-03 -0.2550083E-04  0.1316354E-03
      61.300 -0.3444050E-04  0.9031959E-05 -0.4779199E-05 -0.2664448E-06  0.1834142E-06  0.1107602E-07 -0.3417406E-04  0.8848545E-05 -0.4790275E-05  0.2269694E-03 -0.2461597E-04  0.1311564E-03
      61.400 -0.3273363E-04  0.1793729E-04 -0.5914377E-05 -0.2662378E-06  0.1825779E-06  0.1012346E-07 -0.3246740E-04  0.1775471E-04 -0.5924500E-05  0.2237227E-03 -0.2284050E-04  0.1305639E-03
      61.500 -0.3728833E-04  0.1134056E-04 -0.1370449E-04 -0.2660308E-06  0.1817415E-06  0.9170898E-08 -0.3702230E-04  0.1115882E-04 -0.1371366E-04  0.2200204E-03 -0.2172462E-04  0.1291926E-03
      61.600 -0.3547382E-04  0.1328846E-04 -0.6465628E-05 -0.2658238E-06  0.1809052E-06  0.8218336E-08 -0.3520800E-04  0.1310756E-04 -0.6473847E-05  0.2164996E-03 -0.2041387E-04  0.1285452E-03
      61.700 -0.3718705E-04  0.1392232E-04 -0.9892570E-05 -0.2656168E-06  0.1800688E-06  0.7265775E-08 -0.3692144E-04  0.1374226E-04 -0.9899836E-05  0.2128075E-03 -0.1903964E-04  0.1275552E-03
      61.800 -0.4290867E-04  0.6281148E-05 -0.1508873E-04 -0.2654098E-06  0.1792325E-06  0.6313214E-08 -0.4264326E-04  0.6101915E-05 -0.1509505E-04  0.2085432E-03 -0.1842945E-04  0.1260457E-03
      61.900 -0.4295935E-04  0.1137475E-04 -0.1464015E-04 -0.2652029E-06  0.1783961E-06  0.5360653E-08 -0.4269415E-04  0.1119636E-04 -0.1464551E-04  0.2042738E-03 -0.1730981E-04  0.1245811E-03
      62.000 -0.4444900E-04  0.1739455E-04 -0.1282311E-04 -0.2649959E-06  0.1775598E-06  0.4408092E-08 -0.4418400E-04  0.1721699E-04 -0.1282752E-04  0.1998554E-03 -0.1558811E-04  0.1232984E-03
      62.100 -0.5229105E-04  0.1266787E-04 -0.1692940E-04 -0.2647889E-06  0.1767234E-06  0.3455531E-08 -0.5202626E-04  0.1249114E-04 -0.1693285E-04  0.1946527E-03 -0.1433900E-04  0.1216051E-03
      62.200 -0.4398794E-04  0.1223067E-04 -0.1491847E-04 -0.2645819E-06  0.1758871E-06  0.2502970E-08 -0.4372336E-04  0.1205478E-04 -0.1492098E-04  0.1902804E-03 -0.1313352E-04  0.1201130E-03
      62.300 -0.4903086E-04  0.1626642E-04 -0.1700804E-04 -0.2643749E-06  0.1750507E-06  0.1550409E-08 -0.4876648E-04  0.1609137E-04 -0.1700959E-04  0.1854037E-03 -0.1152438E-04  0.1184120E-03
      62.400 -0.5788463E-04  0.1663276E-04 -0.1754696E-04 -0.2641679E-06  0.1742144E-06  0.5978475E-09 -0.5762046E-04  0.1645855E-04 -0.1754756E-04  0.1796417E-03 -0.9878529E-05  0.1166573E-03
      62.500 -0.5399848E-04  0.1343070E-04 -0.2136206E-04 -0.2639610E-06  0.1733780E-06 -0.3547136E-09 -0.5373452E-04  0.1325733E-04 -0.2136170E-04  0.1742683E-03 -0.8552796E-05  0.1145211E-03
      62.600 -0.5075607E-04  0.1495195E-04 -0.1990885E-04 -0.2637540E-06  0.1725417E-06 -0.1307275E-08 -0.5049231E-04  0.1477941E-04 -0.1990754E-04  0.1692190E-03 -0.7074856E-05  0.1125304E-03
      62.700 -0.5416559E-04  0.1727982E-04 -0.1845223E-04 -0.2635470E-06  0.1717053E-06 -0.2259836E-08 -0.5390204E-04  0.1710812E-04 -0.1844997E-04  0.1638288E-03 -0.5364044E-05  0.1106854E-03
      62.800 -0.5293548E-04  0.1586166E-04 -0.2104174E-04 -0.2633400E-06  0.1708690E-06 -0.3212397E-08 -0.5267214E-04  0.1569080E-04 -0.2103853E-04  0.1585616E-03 -0.3794964E-05  0.1085815E-03
      62.900 -0.5197305E-04  0.1253482E-04 -0.1975299E-04 -0.2631330E-06  0.1700326E-06 -0.4164958E-08 -0.5170991E-04  0.1236479E-04 -0.1974883E-04  0.1533906E-03 -0.2558485E-05  0.1066066E-03
